,summonerId,summonerName,leaguePoints,rank,region,championId,mainChampion,championType
181,a22eTp4s9Aarc1X-K2OWfP1vVIZfkFYgcERIK5q4CYFd,Dylanzin,958,I,BR1,20,Nunu,Tank
182,ByZMlnDgSs0ro95HfUkVhBfQth-VMJjez3bJ1bkfQlcVxw,MotIey Crew,956,I,BR1,37,Sona,Support
183,cVb-75ArxOGLgbnrphxGgpW6WzqO8iQ8yhccH4iqwqBruw,Sleepy,954,I,BR1,142,Zoe,Mage
184,S-NJeNi7GFHu_MZ4KE73zgvYw4uzttraeAuga1EI-9ZgH8mKUB4gvr5tjQ,Isa Nunes,954,I,BR1,136,AurelionSol,Mage
185,9eR-fAIlUsl0Kr5U1rUEK1RivsF1BKA26EshuSR2D9knzg,FLA kksh,954,I,BR1,81,Ezreal,Marksman
186,zrhLoN5VpRqi2Yrdvmap4Z42rhe-Gptyle4oPB1jhHmOrQ,nsf,954,I,BR1,69,Cassiopeia,Mage
187,2a-PvRckPlFjqjuWghd4h-1muAyWJNowqhduM82m3QrSryQPBz2LdQ2gmA,BR VILLIAN,954,I,BR1,91,Talon,Assassin
188,NCl8LZYjmgXtRdDXvdy80bz7geEcaSgrJT8TiQdOuMDKsA,Clovao Bengala,953,I,BR1,67,Vayne,Marksman
189,VBBNOvjm3sP-muyPyFtZXYQh3KmWrVly_sZ5IbvzmqapVw,Alanzinhö,953,I,BR1,236,Lucian,Marksman
190,6LiKgV-VGpfO61D-ljV9AsMXGbCHZ6mV-H7jAEf01oIb7w,paiN Damage 30,951,I,BR1,7,Leblanc,Assassin
191,oI1B8PQmWbVT6e93lvGWt1_wM_PLuvvgl6kiVomhl4-ySTk,jhon baron,950,I,BR1,67,Vayne,Marksman
192,oI1B8PQmWbVT6e93lvGWt1_wM_PLuvvgl6kiVomhl4-ySTk,jhon baron,950,I,BR1,67,Vayne,Marksman
193,tbael5gyWpCc0wtrMHTX0KkybJWUARWeJq0QPQkTte3tPQ,ThayT ,950,I,BR1,64,LeeSin,Fighter
194,tbael5gyWpCc0wtrMHTX0KkybJWUARWeJq0QPQkTte3tPQ,ThayT ,950,I,BR1,64,LeeSin,Fighter
195,sdQbDou4iJoWMeaTbLFjOs_zNBYcAq6rH0EisJJ83nL43Mg,THEUZIK4,950,I,BR1,145,Kaisa,Marksman
196,sdQbDou4iJoWMeaTbLFjOs_zNBYcAq6rH0EisJJ83nL43Mg,THEUZIK4,950,I,BR1,145,Kaisa,Marksman
197,3KIMdC8ixgYDOshnMtRcgcE0Tbyos0wJbNEBeVEcHdM_DA,KogKogKog,949,I,BR1,81,Ezreal,Marksman
198,3KIMdC8ixgYDOshnMtRcgcE0Tbyos0wJbNEBeVEcHdM_DA,KogKogKog,949,I,BR1,81,Ezreal,Marksman
199,B20IeX9aPku_uVqAWgaa07HbKolwrreeZ6Ycwqv4rKAe9dg,kaito,949,I,BR1,136,AurelionSol,Mage
200,B20IeX9aPku_uVqAWgaa07HbKolwrreeZ6Ycwqv4rKAe9dg,kaito,949,I,BR1,136,AurelionSol,Mage
201,vM1Z4qgjZMpZn5TCK-7tDE-M2gUYYP0J5xkaQjWOYR_sTLo,Luxanna do ban,949,I,BR1,99,Lux,Mage
202,vM1Z4qgjZMpZn5TCK-7tDE-M2gUYYP0J5xkaQjWOYR_sTLo,Luxanna do ban,949,I,BR1,99,Lux,Mage
203,TChd4ZZF94Vp2Nm2neBLQKg_2cfOSnSIgh2WC7vWmv2zhQ,icy angel 77,949,I,BR1,64,LeeSin,Fighter
204,V5CjF0HWP0o3AmL5owAOmlr5WAm6lVm7lhirnv2XwHw9mA,chill intp,949,I,BR1,117,Lulu,Support
205,uC5FvAgM6H2qltASKPro6SR6HzkDwEwQIwyrCGUWOvz9YQ,thug ward,948,I,BR1,64,LeeSin,Fighter
206,_0clNua_xnkrHDArqEoAj8m83mhp8gfNctx--npeGcLQwyk,HAHAHAHAAHAHAYEL,948,I,BR1,83,Yorick,Fighter
207,s6fXM_CaL-VEMf9W1bYD6b9ACipzMtV-354K3HSlmx7TuA,th 11 zz,946,I,BR1,64,LeeSin,Fighter
208,xLVpzlUnqJb_zO_-xsT2RI1GFISWQosQm5J1_WEvD88Gqw,Disave,942,I,BR1,236,Lucian,Marksman
209,uJ3FKD0s-HBiAlUV5yBrp5uGDVWTyVvDA2zK6wuHckJWOQ,Song Eui Jin,942,I,BR1,7,Leblanc,Assassin
210,6QKbk9RM5YdJtkhoOVk-_pv8Vnq45uom7PQlXNpdzPoaVlY,Dopplerx,933,I,BR1,50,Swain,Mage
211,ph63CgoS_bq3vYjwd8NEtfaWfbYuM0MQoZdWqwAx40sl-w,visão,931,I,BR1,163,Taliyah,Mage
212,9xpIDjhecVu1KOpNNY2gZW6yjlVx6PeeWoAfat_jui_HCdw,Snoopy,1726,I,EUN1,2,Olaf,Fighter
213,cHE-Qw8R-zJrECVM_x9dxeuR5G6tK5X0nv9PaoOg9jdWX-pXrjVWVQc9yA,Dealersz R1,1716,I,EUN1,119,Draven,Marksman
214,kK5hyAlZrDfMjxN0Pp7M0zFWwDd521d54nErhoyEQW7xMVA,I am Sobek,1708,I,EUN1,157,Yasuo,Fighter
215,0TGaoc5IQawly0WOjRI62krX8gx1Pw1Hw-SEzXWkeNkJVZ0,Túróstészta,1668,I,EUN1,35,Shaco,Assassin
216,doFo-JQm1o8UWmL0PfXR152FaImFHwaidwoGtmQUR9UFhfw,RipMrAdc,1543,I,EUN1,107,Rengar,Assassin
217,Dk_hK01aOzm3Wy2d-vJPIJqcKw8rMJgmP46xgffRt28r2d0,IGNITE SUPP PLS,1539,I,EUN1,119,Draven,Marksman
218,eaXE1S0QmnBlOvvhZ5OGq8Rlg22R4hoEW4K7sVeeSmGX30A,Ambis,1480,I,EUN1,92,Riven,Fighter
219,QnufF-CRmaxSKvpKyauLyBRgmnl9FQv265m96wDGgiwWo4xTZiX_6wVuhQ,asnidkooopp,1460,I,EUN1,104,Graves,Marksman
220,ishBF4KqkNArZetf7MBYBDSkX1CnJxJ_XSxMbuS5cNV1IIs,TheBlackPrince,1455,I,EUN1,55,Katarina,Assassin
221,aY5YOqLuXQOAKZLhWBeaUMXO8NpAZ94QU3bPf0tuZ0FpiDU,RobinTheLegend,1411,I,EUN1,157,Yasuo,Fighter
222,6MwFRLTsIQ8ezu_erTC4WyIKSXpPttMnwNrLLk70BpRhPg8,Jg diff bitsh,1395,I,EUN1,39,Irelia,Fighter
223,N2t4bBWXBolulkq6sTR8RoXYEPq7RReuyC2SKfj5bbSpoWo,PetesAdoptedSon,1380,I,EUN1,23,Tryndamere,Fighter
224,kP0X1lwhKEBByCHXuz81vF23cH19BVlpG_MFB9Od-uGaFrHED8reGPZhRw,kiss,1371,I,EUN1,121,Khazix,Assassin
225,VwN_8LSehcCgrOSJfPe0y1fOitO1tyioA1AIDPMYmJ0buZY,TheZanke,1345,I,EUN1,412,Thresh,Support
226,esE2rBQABGCd5cH8Jgn3QAMGWtc1mFgtUAelxma_ejBjZrg,Litny,1305,I,EUN1,45,Veigar,Mage
227,UQyJERHRXRIRYguEBR7UPBvpRLU9PyKBp59LCpNHRDD9VdI,Ape Shaped,1282,I,EUN1,432,Bard,Support
228,4_XQFo39PHt1Ro9aYUytGyvNnhVSRmWoOPgIU0rwAEc1JBQ,Thë Nïghtfäłł,1261,I,EUN1,147,Seraphine,Mage
229,pJf2cc5VuobytiDcSu-x8MPpp9vpvehVrCiDB5a5JiR_CRA,S α N N Y ,1260,I,EUN1,29,Twitch,Marksman
230,HP5gRdsi0I-0rscD7u29EilxMBOLSBCX5NN4i2QdLIGjK7o,Kaneki Kunn,1232,I,EUN1,246,Qiyana,Assassin
231,s39Nr4hgMbHSOCAObxXg6Vl4Lrvs7OhkXeZpPQdZYxDcV3k,Twitter Jinksuwu,1230,I,EUN1,96,KogMaw,Marksman
232,Zvg5iPTmOFuoI3NZxec90886pUcJ0m4dynvUIdizDAHo_yk,TwTv Tjockpung,1211,I,EUN1,81,Ezreal,Marksman
233,iGTDBV2eCE9040Yg3CJXaipYMKgpnirlPdPekwTMxM-lpbE,Audire,1191,I,EUN1,412,Thresh,Support
234,1LSyCNhTmP0db7AFh11OXK5K_outosqmWEOun0ip4RxImnU,MENTAL SIT DOWN,1164,I,EUN1,254,Vi,Fighter
235,FK-RgtqqxIxeX5mEyyGFq--iMflN-Iu1Rwu6E1AOtUKNXtM,Trap40,1148,I,EUN1,104,Graves,Marksman
236,vrgouVKAZtTI5lnCDTCdeVeRCqkYaXyL2o9i9c_SNO2ljN4,hhhh eune ape,1138,I,EUN1,134,Syndra,Mage
237,_YunmmzZ1H31YU9XC3UVWYqCeTK5j53xXsdayJFk2cyTIsqVpnvCF9bKZw,sαndwich,1131,I,EUN1,131,Diana,Fighter
238,GxS44Ku7jVT1QOMIIlmqXfy9aQULF6Oc3QC-gqCEO2WE4xk,Tomara,1125,I,EUN1,412,Thresh,Support
239,UnChstPIbl3tjUaJLxjxaXo8FS8pkdxlmNtBCccU6mZXBq0,Riwoopz,1117,I,EUN1,142,Zoe,Mage
240,24guY1AITf0C2S-uZmpgwpzYhMXoxdWHmhFu8w2LgjcAKUA,MatoLUL,1089,I,EUN1,555,Pyke,Support
241,cqa1cvkR4On9VKZeNYOW9HFh2ctW62cPF8tnoZaZLAiUqsA,god complex ζ,1087,I,EUN1,55,Katarina,Assassin
242,pZxh2lvE9lx9Oyjp6y20aZ1tRHd2dam1S12rayaKLbVWx_8,PiesNaBaby228,1087,I,EUN1,245,Ekko,Assassin
243,n2Zlg8Z12Xl7kvMa_lKeepoEZI9W_ka7h1y3qMLMFpfyepA,Madison 3,1085,I,EUN1,6,Urgot,Fighter
244,Q-k4oHs1xCw26VKhKljM2nYI3xEOEwuZ_eaRGVHJXGVgfadX,Aivis rank 1,1083,I,EUN1,711,Vex,Mage
245,2C6hvHGZwlypuc3uNuZZU6W98L-oAAGNyjFm70WfON1uUa4,Boots of Speed,1077,I,EUN1,202,Jhin,Marksman
246,cCecUzF_XYtLzrT7EV9Lm9LrgmU_umulKBFUoPNJwqHu7oY,berryrasp,1075,I,EUN1,20,Nunu,Tank
247,WlbjkDu19o_ASF7w3AGdkpDoP8x6VhXREKsGVQy1mC1QY3o,DrAponHipakos,1055,I,EUN1,55,Katarina,Assassin
248,pQr0L9wpfGSbG0steGHlMt4JmXVWC20NuQwcU6DRVWtDHdQ,is this gosu,1050,I,EUN1,141,Kayn,Fighter
249,hrGTHqbggywK_39oMzAq6O11Oze7COiwXLAlZm4nj1d2QIY,SanSiroBro,1044,I,EUN1,34,Anivia,Mage
250,69NiKBuQWbcoe_bR5W_naVVbK0ws3MiW_e34XnR6j8zMe1e85Cc0Z9TLBQ,edru zeus acc,1040,I,EUN1,39,Irelia,Fighter
251,iIeN8wXBpI-opbZOFyN03gEVp3fgL-zEq2Vs5VjZHP8EgP4,TTVlateroviann99,1037,I,EUN1,64,LeeSin,Fighter
252,3yDsD7uR_5dyo8IC3WggauC_i9-YNZ6uBQ6SPh1u4y-gSLlkoLJrJbAZng,krìsty,1030,I,EUN1,234,Viego,Assassin
253,pnmvOn22M1F6e7XJN5xGU-JESC5XYO6H5MqETkgDeWWpI9nD36CO6-YsLg,Scυba,1030,I,EUN1,119,Draven,Marksman
254,vud9G-WAM6x7O67Tc8X33yAwEGaNlzHqI8jGoLVZy-Cugc8,JUGKΙΝG,1024,I,EUN1,23,Tryndamere,Fighter
255,hsnRD6Y5eWeSTA5_CH5Qjm-4JEH1_CEKXUM6iKqeTUAVzrg,ALTEEk,1020,I,EUN1,222,Jinx,Marksman
256,4Ks6PLXXFeCBuRRh2iaMPDRPn47mVzXwQ58mhkRiylZbUR8,Venux1221,1016,I,EUN1,875,Sett,Fighter
257,tvnRSfJ8pceoNcucx6fE4CLoJDfCR3fqOxIDMttUdCiMZsk,Küba,1016,I,EUN1,157,Yasuo,Fighter
258,XKXZVbIJrMB7pFl_7wkZINo0qwRLwv26kFQRc0yFnJnx2xs,Andrew16,1015,I,EUN1,421,RekSai,Fighter
259,UugawV54b1KGyZBf71Ppu6uD8eCpLKf6PbYy1pPZjswXgVs,hsuK retrograde,1009,I,EUN1,236,Lucian,Marksman
260,Mc1LJHw1HWpMorWJ6p28Xj06NUmCwY3797PeiOA4yvfDSIw,ˇSung Jin Wooˇ,1009,I,EUN1,141,Kayn,Fighter
261,OwW3ODyV6i9QQ0qx07cQvrLgeFy-61x1mywGj57J_SVvxlA,ironwalle,1007,I,EUN1,154,Zac,Tank
262,bzwz-NR2rya468at8zzbBxzT_BNvJN2pI3oa18ovTihQks8,soft n breedable,1006,I,EUN1,157,Yasuo,Fighter
263,-X6k_3Q-4ozSqAYlslzeNDiqkQ2LSy2j5yDIcZ1VAOLX0e0,DrBüyi,1004,I,EUN1,41,Gangplank,Fighter
264,fGmeV-1rJjHBfQxTcftpSWkE7kDVYU10A1v5TzTwiAvlxLo,lapai che kape,1000,I,EUN1,21,MissFortune,Marksman
265,vgsVzeaMwmbdPrwR9WqSjdUcQ-zI57sTfBnAsw8THF32l9II3ssbKjxM8g,tatínek kolofou,997,I,EUN1,39,Irelia,Fighter
266,MHtaWMndQ1VUn1S6C0ux_b6qaEvgCQjxQZjU5WSkljMwJXk,Αshura,991,I,EUN1,99,Lux,Mage
267,7o7R3xTnJ8iKU3BlpsheEm-W0HyBmWPw64qhJaWm4qlPLd8,ZΦDIΛC,988,I,EUN1,30,Karthus,Mage
268,fNnE_ii0kFGaqrNK5pptJ3Uq9_KkqgMYeh5JWqkDUpOuaBk,eune minion,980,I,EUN1,55,Katarina,Assassin
269,Xvuc9zoaE3zzvpPmhW7IU3PFuDHJzn1OV__XLOYn2szjj9c,egirl lover69,976,I,EUN1,246,Qiyana,Assassin
270,naFWCBYRUfyr9xu5hLkwTfEKIKOhYsqhpdygblWMK3zhAww,SAVAGE MODE II,972,I,EUN1,92,Riven,Fighter
271,2xsDCcGm3EsTdhZvnBc1Vx1j1EvatZFOaCwNN7gmJfnbS5c,AERO DNA GAP ALL,970,I,EUN1,59,JarvanIV,Tank
272,CPDTOLHdMZwahaqb7wtanRYa6ruDKVyLguxYTEWUD7Q16qw,Pinggwin,969,I,EUN1,145,Kaisa,Marksman
273,msXJxq4U_Xn7IlLxACM1wtdF8JR-fhL4PO97fDj80MxP6jg,cat connoisseur,966,I,EUN1,51,Caitlyn,Marksman
274,3FS44l13XbPAv6DJRQzNM-eMJIrldk2ImvrBQK6opbkl9oM,Mofre,954,I,EUN1,99,Lux,Mage
275,V5Hig4AqqlnQKXhm0Z7X4JbVIsivrA-wbCZd43IVZRp5jtA,xlnt,953,I,EUN1,157,Yasuo,Fighter
276,dbGOsX7GboPlrPHLGHxrnFJ8CjGY-TDTzSPwdLWLAIwwymc,Ereη Yeãger,949,I,EUN1,157,Yasuo,Fighter
277,DNn3xXqdd_tCVKFH3KdWmNBuUN4iMzblxawYCrbUog2VpK8,Szafer,948,I,EUN1,23,Tryndamere,Fighter
278,vZ3YHbJN1hsTryFSkPhzgCUYIr3nJqh7FoiEFz6-0uVMFyA,ccp 2049,942,I,EUN1,38,Kassadin,Assassin
279,ErtPsreke_FXu-AQPxNBXPVX4DTVvzH4p6gOMiA2zaYxQ_c,Aufpassen,942,I,EUN1,92,Riven,Fighter
280,__-5e3RBeYsIUnbCftKOauientYWfct4MFYQe7iw5HryvYs,bozo 46,937,I,EUN1,238,Zed,Assassin
281,oWXrneEAko6PfQpFUoBT7i3pM342rhs2dG3kR7lTKG5duw8,KataInDream,934,I,EUN1,55,Katarina,Assassin
282,V7S3ZnECIXuHgahshEyq8i8BwbtN4al04k6bFYsVGJ8ogWU,UltraBezdalys,924,I,EUN1,67,Vayne,Marksman
283,9-jdSrOO2S3rCcjqaNhASC9DhaZ-C_uHh1BVjFpayq5yC8c,EXWHYPAREITRELE,919,I,EUN1,161,Velkoz,Mage
284,UrENBYlWVH8waT7peG0R_I--tXE03QEoOdS2Sgrk6lceEd4,WastedOnTheDaily,919,I,EUN1,67,Vayne,Marksman
285,xDWNhHmfEfNm9wvBabt1zo7ubf1o3P6H-sgzvpvStrcADRw,Ernas,918,I,EUN1,236,Lucian,Marksman
286,8umPdbGjBCS-zfiv2pyPTZnFElTwCn_Dxs4EyZhryODoJDs,Shetanin,918,I,EUN1,412,Thresh,Support
287,qXwX37S2M4AQohr_ahgGgCB5ZgOShsy7o6RENdtcrB-ACDg,Ur ugly,914,I,EUN1,99,Lux,Mage
288,lCitmigRGk-NX3vd6qTqAN7RUCWDCdf6_Ecl7SBBJEwxZvc,egomaniac,911,I,EUN1,121,Khazix,Assassin
289,5ZYUOgc1dWJcU93VrVL64S8RIK_UMRVDvpBY2hTvJftZh1Y,KRILINEEE,906,I,EUN1,8,Vladimir,Mage
290,Ds6_IdJ3N-Gao02iI6uyL6jyNH_5nmedPW2WubuICYGKNsk,AdamHD,904,I,EUN1,497,Rakan,Support
291,0FTpHdPfkWXmxri6WAcbFgTpHfvpZcRivRWaa2OSRlYXfX4,gapu adc top acc,904,I,EUN1,157,Yasuo,Fighter
292,8irM9jBhzQEJhDJFhptapmOl9Wrj2YQMGiyDkirGzJYdJTE,BG Nelson,898,I,EUN1,154,Zac,Tank
293,7ODM1OUWDcum2tCnl4d0q62spJwWOp3nKNtm1v1ICMbIiMM,Buu,895,I,EUN1,117,Lulu,Support
294,RHMgqHCI4L5UMFVpWA__ZiTDYt44SkzbsZtyJEUSXdqa6Xs,Monkey D Nika,891,I,EUN1,68,Rumble,Fighter
295,OnUu6WKcjawZSkpUwNfmk8ECBw1XOaKdVrEAkAQUBSC9Wdc,ªªªªª,884,I,EUN1,887,Gwen,Fighter
296,lJeeIB2FVTyeSuDoNfRE_uhYOK6VJhhk5JnySJ00MDO3xPc,ChallengerBTW,880,I,EUN1,111,Nautilus,Tank
297,LqT9_OOYgs4i2quKzdIt3dUGFIHtD40Hg2MtYSDtn4AkOCM,Natrium,880,I,EUN1,412,Thresh,Support
298,yi4pExLTDz2whwDA8s47D_YOfRB_UxR5oxoZIvlDDdU-IWA,Jannator,880,I,EUN1,40,Janna,Support
299,gYdl-85RqKVlQBeZBy8pKfxRu0Wv_VL7ti7U0cFjAtbpz3olQ-adn7IVeQ,SlowSnail,877,I,EUN1,221,Zeri,Marksman
300,aQcylqa5ISQP_ewbMH4-DJFCK8sXuN9aRG-QmcVLNAcLfEk,Babushka02,872,I,EUN1,24,Jax,Fighter
301,XEu1uQCuWYCXe7xEDRialq-3d09_KRtriTJlOAhX4o3wac4,Serah Farron,870,I,EUN1,99,Lux,Mage
302,lkfK8n4516rnUNVmME1881--tWEMZqovRd3R5rRGzM9uDE4,ßIσσdLusτ,869,I,EUN1,8,Vladimir,Mage
303,s9gB4I4rHxbEVoHDfaHYkl7N5h3sqOPUSdPcUcTMrjKW5ZRhFIKhxc1ATg,mxrtusia fan,868,I,EUN1,221,Zeri,Marksman
304,EoWR4B2z_he8vpvWxSYto2bnv2O7HJE9FpMfUhalQeaJXzs,Patkány,868,I,EUN1,145,Kaisa,Marksman
305,PEMA2uiJxLEDE4WMMSier3oJW3d04rvnDMRQioFYfaGM7ww,The Playmaker,866,I,EUN1,55,Katarina,Assassin
306,d2NRzVmZ6DkGvJV_WXv6eMUaKAZfvNs0Qm7n9c_hmB4WBz0,3enba,866,I,EUN1,39,Irelia,Fighter
307,0uBTXvhkfJnMVEFwyT0f1GiAHen2YDhptnmh7GiAGkXnN4w,Karatrelos,859,I,EUN1,34,Anivia,Mage
308,0uBTXvhkfJnMVEFwyT0f1GiAHen2YDhptnmh7GiAGkXnN4w,Karatrelos,859,I,EUN1,34,Anivia,Mage
309,0uBTXvhkfJnMVEFwyT0f1GiAHen2YDhptnmh7GiAGkXnN4w,Karatrelos,859,I,EUN1,34,Anivia,Mage
310,0uBTXvhkfJnMVEFwyT0f1GiAHen2YDhptnmh7GiAGkXnN4w,Karatrelos,859,I,EUN1,34,Anivia,Mage
311,0uBTXvhkfJnMVEFwyT0f1GiAHen2YDhptnmh7GiAGkXnN4w,Karatrelos,859,I,EUN1,34,Anivia,Mage
312,0uBTXvhkfJnMVEFwyT0f1GiAHen2YDhptnmh7GiAGkXnN4w,Karatrelos,859,I,EUN1,34,Anivia,Mage
313,0uBTXvhkfJnMVEFwyT0f1GiAHen2YDhptnmh7GiAGkXnN4w,Karatrelos,859,I,EUN1,34,Anivia,Mage
314,ZJyt7UzC3hQ5jJjBns_-yvMESoVkbpOASVbdGCIm752nMFU,ethernals,859,I,EUN1,67,Vayne,Marksman
315,1atrd4EWZPM1WMRX8XAOQca_G3wHqMU8QwUiiLURrQ8T2xg,Aureae,855,I,EUN1,121,Khazix,Assassin
316,91oWFq6VzKNVQ7CohnedkMxTG8_2P542jdJVqdLCuNMrwMc,Belle Delphine,855,I,EUN1,81,Ezreal,Marksman
317,eS-gymGgppurSyhMLj5zX2_MESpIZa1adlDjP08rWsFkB1g,Bruisers,855,I,EUN1,164,Camille,Fighter
318,6EggYIZanOY1wXBtW1zgcLKMkbO96eCb6VpSrxOKVVFDxtE,egdfer,855,I,EUN1,136,AurelionSol,Mage
319,paltuJCa9n5Ei0ZkpPup8H-y-3lvtlXrt3nZDdTZkAIAMJc,naizduP 997,854,I,EUN1,63,Brand,Mage
320,6OUbeR6U5QxNmeGTpPYn_XAilkKx0OQjJDys5u-CLMdwBdw,Kazuha Símp,851,I,EUN1,103,Ahri,Mage
321,gE6-ryp-JobaOEq99c5b-WpsL6bQcJAeaKd8YlPCPZi2cE4,Endometrium,849,I,EUN1,222,Jinx,Marksman
322,ocqm8JZ3eUAOnyx1i8NIFNwZiDpkUuQbJZkuwM1CpeXXpCk,Ufufpuffy,847,I,EUN1,29,Twitch,Marksman
323,tvXa-91Gjoum9n4L3ewfoHQyw3s_eF6LueiQ5R_igERkYug,LeBronzeGraves,846,I,EUN1,34,Anivia,Mage
324,lg4DyfYnGVufFkBTvO0P0wfDmbD4BPQ-y86FHqetblqjI9g,S N A J K I ,845,I,EUN1,64,LeeSin,Fighter
325,-TJ-mxoxHwsO_JLqCNkmx7m40VUrcWI500KUVbPP2ew4330,AvvcyS,845,I,EUN1,38,Kassadin,Assassin
326,kQ4nZEQRasZlw3q6tp3VNbTvX3lyK5rwDu2aWgdwrvT6vEyL-JRqUvQsFw,going rank,835,I,EUN1,14,Sion,Tank
327,TPZSiap6Xi8MKvF2HJUF7NKE7xW3mHvryRg3ht-D5vMbEkY,ZenDaR,835,I,EUN1,235,Senna,Marksman
328,1JVHV-3ql6lwytfJLlyIFXWpT4ZOj8x_sM8n5sig7L1FTFg,EIMAI KOTOPOULO,835,I,EUN1,114,Fiora,Fighter
329,Mlwd11N-IJyHSjqzzUYPQlbg_RdmhnDaxML7p4sXEe5p6xg,t1op,832,I,EUN1,64,LeeSin,Fighter
330,s8ut-NM418oTFJ8yUfihBu-OHvWDNVKCFvxmyzJDE4-fCNE,S4N3X,831,I,EUN1,8,Vladimir,Mage
331,pazw8CSlz5nDd8040wzvBe0DypcKQ2off_kOIohB5BHMKuw,Wicked Cookie,830,I,EUN1,154,Zac,Tank
332,CdfJLZcrb8HWuQWexgg6cwdesF8ntM6Uizh5SGzVkBLWh6I,Hunter Schafer,829,I,EUN1,92,Riven,Fighter
333,H64_z1H5rXorUrfmbRZ-R2j0kRHjAEayOPf7mvRrARHE7mE,Lazer,827,I,EUN1,41,Gangplank,Fighter
334,qKbYk2hcC0Qd2QOiR4I4s3faH8WfC5CujNQ5SLSYVVS5o9U,kocic000,825,I,EUN1,555,Pyke,Support
335,qjC8Qepof737wtxWViw7Y9bOqSaCvJ7673k6rpcmO9Hfkps,DafnisK,824,I,EUN1,92,Riven,Fighter
336,rVMgqAQIZL0kHeZCzfT76aaC5Ekm9-GBgeQxBx2QD4SOu10,Onys,822,I,EUN1,45,Veigar,Mage
337,yLBDFih4irOTMtw-_I21XeeAfSZ4F2Y_NnXIalNEHvAjgjCqjlG6bWb_tQ,18 02 2006,822,I,EUN1,8,Vladimir,Mage
338,ZG1aOlsJkWBHi-GOICFe55l-SZu9lhYw8PNoWHiEPJBEWGA,Omorí,822,I,EUN1,37,Sona,Support
339,-XlvHGjrYNB6F9zq6o5MWGiWAi-KctQTZUX4c-cvl1rUo7I,Yugen,821,I,EUN1,157,Yasuo,Fighter
340,rnjN5XQoAzufOuAxFBWjzHU1oG0uitZOjoV4XhzbgbEVEBk,Dadinho,821,I,EUN1,92,Riven,Fighter
341,UhCq6M9aEo54LuvEju0rpJXv9qy2GY0Wa4HpbnGFDOZKxBo,Masbelix ,820,I,EUN1,98,Shen,Tank
342,MRp9MEQjo6pNo7a8eeBZ74jThIr8QV4ybjvPybY4AQYF41874_mHgFS64A,CiganinsBradva,819,I,EUN1,266,Aatrox,Fighter
343,NYWJ8DJzK7HLyR-ArgSz_DMg3XRqFAA7_ryQtSf7N1p8gkM,Angel Rage,816,I,EUN1,40,Janna,Support
344,enRZ6pGBF0svL2Sr7BPY_jkzjM0I-0SVgXw4Ne5YhKrWTXM,Dimrain47,816,I,EUN1,28,Evelynn,Assassin
345,G4_cVFzAxPIavJP34iY9IiEMVe30m_WqEB0RilivM7dlY2k,Erring,814,I,EUN1,238,Zed,Assassin
346,RRjF_CTSd8iD_t5KOqQ25KSLho0yUh9-S0Uy2LmGiVwgXps,aesthetic addict,813,I,EUN1,91,Talon,Assassin
347,EzJsfS-MUBAKDg-WLpfmGPLI6w_qHQcmQ-yXFyHegjjU4EU,Nikiyas,812,I,EUN1,67,Vayne,Marksman
348,Rg_vt3l5eHMjnOTfOHE3NV4cNhrLX0fpuL1mTEFlret1kh0,Maciuś lat 8,811,I,EUN1,157,Yasuo,Fighter
349,VfAi1E_71qVD93CiPlrQ_d3-KKKugGNdeFKvUKu9CABHU3Y,Norox,811,I,EUN1,41,Gangplank,Fighter
350,QJc1lNZGXIKo74UK_VOrm_g5yDXFI7QxbK__mTUXCJ10PMs,Gerαlt of Rivia,811,I,EUN1,64,LeeSin,Fighter
351,qpbrR-_W2NWyaep5hnhURtyFykT8onIsKwT3aLAjmhGDkJM,Poral,811,I,EUN1,412,Thresh,Support
352,PqmfT_lj-GNkIPal41pd9WSMyzC9JGKITMxgpt57VD-cAwo,Again,811,I,EUN1,67,Vayne,Marksman
353,sneDj9mPER3lUVMxhal6JYLPhzauQglHyhhq0paUY8pKHE0,JJamee,811,I,EUN1,99,Lux,Mage
354,anjoK6sunW0MahJaT_t2rw0PF6pyOtl89CgkT9WEz1peHj4,Rókí,810,I,EUN1,119,Draven,Marksman
355,aVeHcEq-BQYDrXTioYRQeLfMPVrmklv2MwPbXj-Of1avP0M,dew it,809,I,EUN1,41,Gangplank,Fighter
356,-Zs4jHEAXC0PZlpzMFcv51O_BlbIBZ6yl7nWPuWEhGV3lOE,Challenger Brain,808,I,EUN1,69,Cassiopeia,Mage
357,7thPVcPKpWy_pW2WBZVbzG-dhOyK6FPJlSDE0wbSUFRtFEk,Proporcious,807,I,EUN1,202,Jhin,Marksman
358,TYNdFt0q46iK1NP6rrm9YMPqyWHBlD9Ufr7duVCkAwwkvOs,Cougar Abuser,807,I,EUN1,76,Nidalee,Assassin
359,xBwXbo4tRkNligr21igH_lAsfg6Qn2fFTRh5oawt1eHGihw,strawberry moon,807,I,EUN1,16,Soraka,Support
360,27rz0fnyuyuHNQ2GB3nYeekBXvTWuoFe310iZL73x-Q35WE,Federals1,806,I,EUN1,122,Darius,Fighter
361,RdPzLOj34a7mAbdLXZF1U_YXf3cI_pLe8B7phqJsdfWHh9vyrhirTN8KxA,DM FOR PICS,806,I,EUN1,40,Janna,Support
